56000     	0.0498	46.9756	57976.4
308756    	0.2494	57.3375	248301.0
1556871   	1.0585	61.5630	1237438.5
2982612   	1.8778	65.9632	1439595.7
4432710   	2.6827	69.3792	1438413.5
5887379   	3.4859	72.8155	1426581.3
7370631   	4.2775	74.8790	1424918.5
8880922   	5.0737	75.7426	1442707.4
10399476  	5.8699	77.2446	1422289.2
11952516  	6.6670	78.4630	1434345.1
13515377  	7.4615	79.6414	1431971.7
15083510  	8.2550	80.5016	1421286.8
16648801  	9.0443	82.3767	1414988.2
18229257  	9.8310	84.2636	1416081.6
19813490  	10.6211	82.9904	1415721.1
21427376  	11.4073	83.6104	1432435.2
23028781  	12.1956	84.1075	1415216.3
24641948  	12.9799	84.8071	1424094.3
26281254  	13.7650	84.5356	1438290.5
27906781  	14.5448	83.8874	1424059.6
29534568  	15.3272	86.2992	1422222.0
31166565  	16.1084	87.5783	1419444.9
32819762  	16.8851	87.1436	1436588.3
34490332  	17.6688	86.5446	1446216.8
36144443  	18.4431	87.8341	1427621.7
37792040  	19.2194	88.1578	1421511.4
39455086  	19.9963	88.4892	1430201.9
41113065  	20.7704	88.7396	1423299.8
42789162  	21.5473	89.0581	1433132.1
44463449  	22.3220	89.3903	1431050.0
46143307  	23.0953	88.6647	1430621.2
47828993  	23.8687	89.8287	1434819.2
49505169  	24.6403	90.0574	1426371.3
51198816  	25.4145	90.3558	1439528.6
52890707  	26.1816	90.5627	1434120.5
54577641  	26.9518	90.7140	1434980.1
56263152  	27.7230	90.0542	1423952.5
57935041  	28.4898	90.2036	1413888.3
59646246  	29.2585	91.3643	1442250.0
61335174  	30.0238	91.5025	1429151.1
63038010  	30.7904	91.6915	1435608.9
64755258  	31.5579	90.9071	1444126.2
66452696  	32.3214	92.0378	1430409.1
68161627  	33.0890	92.2090	1433227.0
69858887  	33.8496	92.3759	1426640.4
71551634  	34.6100	92.5273	1425221.6
73251677  	35.3728	92.6304	1424175.7
74966654  	36.1312	92.8969	1439308.1
76656985  	36.8910	93.9699	1416735.2
78361572  	37.6467	93.0406	1428676.8
80070920  	38.4016	93.2114	1436289.3
81784633  	39.1575	93.3405	1433908.5
83488037  	39.9105	93.4532	1429864.0
85178689  	40.6622	93.6063	1416949.8
86877501  	41.4125	94.7009	1425704.1
88586215  	42.1582	93.9197	1432734.8
90303900  	42.9061	93.9709	1441978.7
92004999  	43.6470	94.0724	1429927.5
93703045  	44.3873	95.2180	1430192.5
95410956  	45.1318	95.2251	1429110.2
97108235  	45.8691	94.4156	1428976.0
98827148  	46.6023	94.5422	1442504.6
100502569 	47.3335	94.6383	1417770.8
102201406 	48.0640	94.6518	1431735.3
103903190 	48.7951	94.7437	1430462.6
105604178 	49.5198	93.9270	1432469.9
107299409 	50.2363	94.9162	1428058.4
108972778 	50.9557	95.0413	1426698.6
110668170 	51.6708	94.0678	1433397.0
112351978 	52.3875	96.1692	1422468.0
114044858 	53.0987	95.2552	1430978.1
115742649 	53.8054	95.2637	1433793.8
117434106 	54.5097	95.4224	1433554.8
119128261 	55.2075	95.5236	1436264.8
120792053 	55.9026	95.4610	1416440.5
122483278 	56.5928	95.6214	1443641.8
124170451 	57.2829	96.6967	1438077.8
125847885 	57.9681	95.7575	1428964.2
127527291 	58.6491	95.8415	1430763.8
129197425 	59.3273	95.8104	1424728.5
130868984 	59.9958	95.8675	1430190.1
132548581 	60.6614	95.9237	1436830.4
134206505 	61.3215	95.9696	1426199.4
135877791 	61.9749	96.0404	1438941.6
137517758 	62.6313	96.0933	1417480.6
139192574 	63.2812	95.1681	1441298.3
140847006 	63.9261	96.2111	1422113.9
142505696 	64.5646	96.2281	1430061.7
144156902 	65.1980	96.3096	1425997.1
145810160 	65.8284	96.3071	1430553.6
147450423 	66.4502	96.3335	1425039.2
149100393 	67.0693	96.3364	1430884.5
150737883 	67.6819	96.4026	1426027.3
152380558 	68.2897	96.3742	1425266.3
154018632 	68.8918	97.4568	1425712.6
155651741 	69.4830	95.3312	1428888.2
157292079 	70.0740	96.5189	1437638.2
158918508 	70.6583	96.5209	1428115.2
160542340 	71.2376	96.5531	1425074.1
162177806 	71.8108	96.5394	1433483.8
163809225 	72.3769	96.4570	1436243.4
165438850 	72.9409	96.5928	1431951.5
167057378 	73.4963	95.5230	1428219.2
168686269 	74.0472	97.6426	1434789.7
170287025 	74.5912	95.5797	1416635.7
171915683 	75.1304	96.3949	1441020.1
173521565 	75.6667	97.2189	1426158.9
175133987 	76.1937	95.9594	1433868.1
176746471 	76.7201	95.6558	1435622.6
178343199 	77.2400	95.3381	1426532.6
179960475 	77.7550	95.0885	1442472.6
181560658 	78.2629	94.7879	1431523.9
183153898 	78.7675	94.5744	1431681.9
184727045 	79.2689	94.2929	1413327.9
186330304 	79.7622	94.0253	1439670.5
187927478 	80.2517	93.7678	1435094.3
189507269 	80.7355	94.5456	1425070.0
191085921 	81.2130	94.3406	1420559.3
192646384 	81.6838	93.0122	1411510.3
194227908 	82.1477	92.8802	1433547.8
195801943 	82.6082	92.6172	1427772.5
197387672 	83.0619	92.3957	1439692.5
198961480 	83.5119	92.1522	1427789.2
200518155 	83.9499	93.0974	1419978.0
202089110 	84.3837	91.7462	1434709.2
203643189 	84.8082	91.5682	1424166.7
205207693 	85.2275	91.4792	1438529.0
206753349 	85.6408	91.2489	1419831.9
208320912 	86.0462	91.0783	1441230.5
209869261 	86.4451	90.9141	1431064.8
211414741 	86.8364	90.7600	1431214.6
212970824 	87.2216	90.6284	1439187.8
214501212 	87.6014	90.4812	1420282.1
216052174 	87.9748	90.2869	1434966.3
217603091 	88.3387	90.1248	1437575.8
219134633 	88.6968	91.0385	1424429.2
220673817 	89.0469	89.8380	1434021.5
222205945 	89.3897	89.7378	1432773.7
223737880 	89.7274	89.5747	1430912.5
225270778 	90.0561	89.3913	1436045.6
226806547 	90.3801	89.3137	1440127.0
228320691 	90.6939	89.1574	1424533.9
229843910 	91.0016	89.0355	1436941.9
231344179 	91.3026	88.8925	1418119.1
232857038 	91.5974	87.7230	1426348.1
234372943 	91.8853	87.7125	1430076.0
235899800 	92.1664	88.5486	1446828.7
237403822 	92.4391	88.2995	1423856.0
238897920 	92.7048	89.2883	1425727.2
240406611 	92.9657	88.2059	1436599.4
241902076 	93.2185	89.0565	1423939.1
