252535    	0.2119	2.9456	252502.9
1307675   	1.0970	2.8830	500584.9
3192631   	2.6698	3.7688	1053469.2
4234672   	3.5344	4.2829	1041856.7
5291450   	4.4081	4.7438	1056607.7
7072565   	5.8833	5.4466	916853.1
9007878   	7.4680	6.2379	994234.7
10030300  	8.3010	6.6467	1022315.7
11986037  	9.8880	7.3261	994480.7
13072104  	10.7642	7.9120	1085888.9
14133441  	11.6179	8.2782	1061166.2
15214003  	12.4839	8.7144	1080445.3
16312901  	13.3616	9.1827	1098724.3
17383869  	14.2146	9.5162	1070797.7
18453446  	15.0637	9.8995	1069394.2
19530610  	15.9165	10.2846	1076988.4
20602834  	16.7624	10.7085	1072029.0
21652076  	17.5876	11.0835	1049017.4
22689601  	18.4016	11.3812	1037358.1
23702123  	19.1937	11.6719	1012358.1
25651999  	20.7125	12.3413	963316.2
27479992  	22.1301	12.9164	891662.4
29252480  	23.4980	13.4466	879136.1
30959115  	24.8099	13.9289	853342.8
32588025  	26.0568	14.5432	815469.8
34156718  	27.2533	14.8759	787636.5
35719861  	28.4411	15.3415	790859.9
37206887  	29.5676	15.6061	738048.3
38677644  	30.6779	15.9150	723380.6
40127288  	31.7679	16.4846	719434.2
41525611  	32.8155	16.9422	694668.5
42900422  	33.8425	17.1407	680115.3
44272665  	34.8645	17.5651	687625.8
45624630  	35.8687	17.7749	678586.8
46949294  	36.8499	18.0864	656327.0
48246346  	37.8068	18.6792	644231.3
49547993  	38.7642	18.8804	649943.4
50834341  	39.7084	19.0811	642579.2
52132667  	40.6589	19.3350	660525.7
53428364  	41.6050	19.7386	640083.6
54687833  	42.5214	20.1135	630348.0
55936780  	43.4286	20.2967	621158.5
57186095  	44.3332	20.4974	623337.3
58432246  	45.2339	20.7575	613606.9
59659304  	46.1179	21.1245	613230.3
60876531  	46.9928	21.3196	606269.1
62077337  	47.8539	21.6229	592150.4
63285896  	48.7190	21.7960	604752.7
64518712  	49.5993	22.1666	619088.2
65725186  	50.4582	22.3816	608739.4
66909965  	51.3007	22.6183	589180.0
68101613  	52.1465	22.6969	593173.0
69272811  	52.9764	22.9197	588973.6
70462462  	53.8171	23.2236	602133.7
71641721  	54.6489	23.2961	589719.4
72805209  	55.4674	23.5410	580254.5
73967165  	56.2837	23.7023	578160.8
75127949  	57.0974	23.9933	579591.8
76293929  	57.9140	24.0762	590133.9
77455575  	58.7261	24.3358	582651.7
78608128  	59.5294	24.6708	569315.9
79746902  	60.3224	24.6402	565753.5
80897238  	61.1218	24.8148	577981.5
82022719  	61.9029	25.0441	562279.1
83153678  	62.6867	25.1733	565491.6
84286855  	63.4705	25.3306	568076.6
85416707  	64.2516	25.4048	559854.4
86513878  	65.0178	25.6629	550547.2
