1.00	0.2857	48.2688	162493.9
3.46	2.5205	55.4033	1730856.3
4.53	4.8953	59.4060	4425185.6
5.60	7.2919	60.0345	4451458.9
6.70	9.6901	60.0770	4430403.6
7.82	12.1227	61.0835	4360892.7
8.94	14.5972	62.6723	4383859.7
10.08	17.0896	63.3453	4484151.3
11.21	19.5711	64.0060	4381288.6
12.37	22.1020	64.4701	4447608.1
13.53	24.6538	64.6276	4390310.7
14.69	27.1673	65.4451	4380124.7
15.87	29.7229	65.8795	4346882.0
17.05	32.2336	66.2820	4217613.7
18.24	34.7529	64.8653	4322370.6
19.43	37.2895	67.7654	4270860.1
20.60	39.8275	66.3320	4372211.3
21.79	42.3300	66.4949	4297421.7
22.99	44.8163	68.4456	4195960.7
24.16	47.3027	66.9489	4341181.1
25.34	49.7702	67.0768	4270133.2
26.52	52.1583	68.9341	4178944.7
27.70	54.4127	66.4158	4000835.9
28.86	56.6663	67.3823	3971479.3
30.02	58.8546	68.3407	3878455.7
31.18	60.9376	67.5050	3837070.0
32.33	62.9311	69.0947	3628004.9
33.48	64.7849	67.4938	3452771.2
34.62	66.5641	66.9199	3382576.4
35.76	68.2181	65.3686	3160204.4
36.89	69.8322	64.0232	3091604.9
38.02	71.2580	64.2746	2903516.0
39.14	72.6527	64.6563	2662193.2
40.27	73.9771	62.5527	2596659.8
41.38	75.2476	62.2951	2543643.3
42.49	76.4343	62.6837	2410818.7
43.60	77.5482	63.1909	2264795.2
44.70	78.5851	62.2357	2153876.3
45.80	79.5619	61.8834	2040755.1
46.89	80.4694	61.7810	1920895.9
47.98	81.2909	61.5596	1768068.4
49.07	82.0965	61.3578	1725919.8
50.16	82.8566	61.2934	1657541.0
51.24	83.5716	61.1483	1566868.1
52.32	84.2448	60.9496	1501299.4
53.39	84.8769	60.7980	1425436.7
54.46	85.4734	60.8015	1370186.0
55.53	86.0368	60.5511	1312782.1
56.60	86.5475	60.5534	1231708.1
57.67	87.0481	60.5649	1182350.8
58.73	87.5262	60.3452	1168759.3
59.79	88.3613	61.3048	1895468.3
60.85	89.4607	61.8915	4162839.2
61.89	90.4604	56.0829	4122217.5
62.94	91.4198	54.5833	4167147.4
63.98	92.2920	54.6337	4183380.3
65.01	93.0672	54.5586	4073144.2
66.03	93.8201	55.0039	4150670.3
67.05	94.5123	52.3289	4225323.9
68.06	95.1699	51.3822	4253091.5
69.07	95.8455	52.0971	4003487.0
70.07	96.4427	49.4384	3995664.7
71.07	96.9613	47.4560	3917856.6
72.06	97.4198	46.4759	4004765.2
73.05	97.8188	44.9450	3970024.6
74.03	98.1635	44.5498	4079345.5
75.01	98.3887	44.3392	3711883.9
75.99	98.5261	44.0467	3191224.0
76.97	98.6289	43.8945	3982416.3
77.95	98.7260	42.8247	3994574.5
78.92	98.8054	42.3537	4063153.6
79.89	98.8364	40.8219	4079579.3
80.87	98.8364	41.5496	3629410.7
81.84	98.8364	39.1948	2287097.5
