10.0	99.1797
10.0	99.1955
10.0	98.8382
20.0	99.9370
20.0	99.9771
20.0	100.0216
30.0	100.1773
30.0	100.1585
30.0	100.1553
40.0	100.0096
40.0	99.8644
40.0	99.9482
50.0	99.1940
50.0	99.4959
50.0	99.5208
60.0	98.1584
60.0	97.9117
60.0	98.1952
70.0	95.4721
70.0	95.7974
70.0	95.9233
80.0	91.7857
80.0	91.8680
80.0	91.9321
90.0	84.6192
90.0	84.6553
90.0	84.7207
100.0	78.2816
100.0	78.3551
100.0	78.5512
