1.00	0.3535	49.8751	190989.4
2.18	2.6939	64.3968	3589847.7
3.19	5.1313	66.6670	4534727.3
4.24	7.6691	70.6119	4590750.1
5.35	10.2910	72.3678	4571934.7
6.49	12.9612	71.0805	4599153.8
7.65	15.6541	77.3528	4538131.8
8.81	18.3714	78.2292	4579225.6
9.98	21.0719	78.0673	4497085.2
11.17	23.8088	76.8822	4668495.5
12.36	26.5217	77.5080	4609858.8
13.56	29.1853	80.8292	4509341.0
14.75	31.8063	79.8928	4504077.9
15.96	34.3764	80.8830	4483692.1
17.16	36.8741	76.0680	4326592.1
18.38	39.2242	76.9696	4137165.6
19.60	41.5236	79.8841	4115047.1
20.82	43.7355	77.8997	4048239.9
22.05	45.8347	76.8636	3861109.0
23.27	47.8374	78.5512	3723779.2
24.50	49.8328	76.5957	3754528.0
25.73	51.6931	77.1405	3653920.0
26.95	53.5095	77.9191	3442618.0
28.18	55.2831	74.3930	3535328.8
29.40	56.9671	76.8050	3345046.5
30.62	58.5816	78.5197	3286873.1
31.84	60.1649	77.3221	3323686.8
33.05	61.6946	76.3107	3246033.4
34.26	63.1640	75.1839	3177882.0
35.46	64.5987	76.8725	3279635.7
36.66	65.9778	76.5554	3228619.1
37.86	67.2830	75.3086	3125784.7
39.05	68.5390	75.0056	3104336.1
40.24	69.7343	75.3845	3007210.5
41.43	70.8825	75.1848	2976327.7
42.61	71.9885	73.9900	2975027.9
43.79	73.0562	73.8617	2970931.2
44.96	74.1053	73.5384	2943285.2
46.12	75.1021	73.3711	2927942.9
47.29	76.0923	73.1556	2936062.6
48.44	77.0258	73.0101	2919233.2
49.59	77.9261	72.8746	2873327.4
50.73	78.7907	71.6543	2868446.9
51.87	79.6151	73.0618	2824101.7
53.00	80.4234	71.1333	2882652.7
54.12	81.1846	70.6887	2805392.7
55.25	81.9367	71.3165	2843784.3
56.37	82.6426	69.1144	2815715.6
57.49	83.3361	68.9183	2819577.6
58.59	84.0055	69.6267	2869710.5
59.70	84.6425	69.1448	2804084.0
60.80	85.2645	68.7607	2800332.3
61.90	85.8645	67.3857	2843387.2
62.99	86.4499	69.0495	2842801.8
64.07	86.9956	67.5609	2772226.1
65.15	87.5212	67.2277	2768736.6
66.23	88.0364	66.8114	2761751.0
67.30	88.5397	67.3353	2838473.9
68.38	89.0242	66.0847	2822888.1
69.44	89.4957	65.1090	2924394.9
70.50	89.9395	65.1731	2835945.0
71.56	90.3606	64.7674	2826980.5
72.62	90.7698	65.1807	2726878.7
73.67	91.1750	64.2720	2886160.3
74.73	91.5108	63.2601	2653544.5
75.77	91.7944	60.6175	2215636.5
76.82	92.0719	60.5013	2229098.9
77.86	92.3400	59.4275	2248116.6
78.89	92.6011	59.1174	2248103.1
79.93	92.7735	59.4298	1835412.9
80.96	92.8268	60.4037	674076.1
