82223     	0.0681	49.0959	111836.1
243471    	0.1905	56.4821	213737.4
1882079   	1.6965	60.8587	2168833.3
5486452   	4.0216	71.7524	4826352.9
9427791   	6.3802	71.0517	4942495.3
13576645  	8.7784	75.8667	4917901.0
17953136  	11.1728	76.1643	5001926.2
22413221  	13.5879	78.0824	5019255.9
26871490  	15.9930	86.2957	4912021.9
31395316  	18.3885	83.8303	4929569.3
36061402  	20.7964	85.1698	4993205.3
40752830  	23.2071	86.2882	5004830.1
45439052  	25.6065	89.9944	4895162.8
50160418  	28.0086	89.4958	4954120.7
54897378  	30.3652	87.6158	4906087.3
59663495  	32.7304	89.7579	4954389.0
64382637  	35.0825	91.7948	4870864.1
69158517  	37.4273	91.0424	4932725.5
73874352  	39.7560	91.5588	4837100.9
78694471  	42.0761	90.7190	4965673.5
83365646  	44.3622	96.8702	4792659.1
88105331  	46.5778	91.5173	4870372.0
92545515  	48.7439	96.2096	4561412.6
97214807  	50.9422	93.6046	4810638.1
101796275 	53.0663	94.0201	4734056.3
106043984 	55.1084	94.1527	4403390.2
110437303 	57.1096	94.4547	4549815.2
114627119 	59.0004	94.6651	4375649.8
118355792 	60.7497	97.8816	3895095.0
122072703 	62.4421	93.4661	3901015.5
125760679 	64.0851	95.1920	3897781.1
129248412 	65.6312	96.7067	3679206.3
132542835 	67.1539	95.4333	3503967.5
135837927 	68.5645	95.6103	3502685.8
138919708 	69.9432	95.7015	3305025.9
141919419 	71.2567	94.2684	3240579.7
145201105 	72.7389	96.2376	3551961.9
149362242 	74.2999	93.5423	4555646.5
153638755 	75.8293	95.1164	4671988.1
157781213 	77.3144	98.2609	4583626.9
161970124 	78.7380	98.1282	4644694.8
166124881 	80.1079	96.5366	4641155.6
170073984 	81.3446	96.4444	4448064.6
173989802 	82.5762	94.5113	4433002.1
178072346 	83.7817	97.5131	4664447.9
182002416 	84.8960	97.0023	4519478.7
185737834 	85.7993	94.8771	4324401.2
188349042 	86.5157	94.8174	3032480.4
191234739 	87.2714	94.2552	3409920.9
194228431 	88.0162	89.4334	3528595.5
197053212 	88.5474	93.8978	3339343.4
198490559 	88.7057	92.2671	1717412.3
198551786 	88.7058	91.7886	73584.3
