1.00	0.1863	39.9621	58070.7
3.82	1.6141	44.0576	1065012.4
4.87	3.1528	45.6455	3168631.5
5.94	4.7596	47.4105	3253529.4
7.02	6.4156	47.5592	3311981.0
8.11	8.0331	48.2254	3232201.2
9.21	9.6638	49.5106	3225764.5
10.33	11.3227	50.0640	3152001.6
11.45	13.0171	50.4569	3280987.7
12.58	14.6926	49.5378	3193860.5
13.72	16.3452	49.9635	3201509.0
14.87	18.0438	51.6462	3218996.2
16.02	19.6924	50.6350	3180358.3
17.16	21.3520	51.5646	3096992.3
18.33	23.0673	52.5411	3260073.1
19.49	24.7910	52.1160	3195253.4
20.67	26.4225	53.7679	3032948.0
21.84	28.1224	51.8021	3166652.5
23.01	29.8241	53.4631	3171822.5
24.19	31.5863	53.6709	3266652.4
25.37	33.3432	53.9251	3238477.1
26.56	34.9939	53.3439	3114225.1
27.74	36.7043	54.8393	3098173.1
28.92	38.3985	53.0176	3129039.9
30.10	40.1187	53.2823	3203827.3
31.29	41.7664	55.4567	3036709.4
32.47	43.4249	54.7979	3139070.7
33.65	45.0782	54.2539	3018266.0
34.83	46.7020	53.7200	3036737.8
36.01	48.3474	55.7928	3073524.0
37.19	49.8632	55.3059	2824133.8
38.36	51.4708	55.4525	3030156.1
39.53	53.0124	56.9789	2811695.2
40.70	54.5358	55.5658	2862091.5
41.87	56.0274	54.8187	2777038.9
43.03	57.5081	55.7518	2913750.7
44.19	58.9728	55.6653	2698250.1
45.35	60.4409	55.1422	2837838.9
46.51	61.7565	55.1354	2613431.6
47.66	63.1030	55.8597	2557247.3
48.81	64.4099	55.2754	2562398.0
49.95	65.7227	54.6098	2596510.9
51.09	66.9808	56.0082	2469255.0
52.22	68.1754	56.1680	2399620.7
53.36	69.2767	55.2857	2252263.2
54.48	70.3524	55.2034	2097246.4
55.61	71.4420	55.3150	2215469.1
56.73	72.5016	55.4052	2159777.1
57.85	73.4898	56.0343	2026595.7
58.97	74.4698	55.3981	2021065.6
60.08	75.4051	55.3070	1949396.5
61.19	76.3307	55.4442	1928997.8
62.30	77.1946	55.3867	1819687.2
63.40	78.0490	55.4066	1808581.6
64.50	78.8178	55.3464	1641026.3
65.60	79.5828	56.2141	1673197.4
66.70	80.3318	55.3322	1581363.4
67.79	81.0325	55.3341	1563811.1
68.88	81.6998	55.3849	1454895.3
69.96	82.3262	55.4013	1374749.2
71.05	82.9520	55.4685	1416115.4
72.13	83.5269	55.5247	1293982.5
73.20	84.0720	55.3995	1248590.7
74.28	84.6267	55.4223	1279960.8
75.35	85.1404	55.4791	1208461.3
76.42	85.6515	55.3219	1229550.0
77.49	86.1938	53.6515	1487763.0
78.56	86.7315	54.1471	1478324.9
79.62	87.2456	54.6160	1482373.0
80.69	87.6944	54.3631	1381528.4
81.74	88.1648	52.9245	1363365.0
82.80	88.5903	53.6047	1357385.9
83.86	88.9167	51.6301	1098840.6
84.91	89.2329	50.9822	1081862.2
85.95	89.5389	51.2461	1008182.3
87.00	89.8370	51.1427	1035568.3
88.04	90.1180	50.6362	1012943.2
