50311     	0.0462	45.0968	51742.4
3271480   	2.7209	61.7169	2965994.8
8461968   	5.8712	72.9358	5068920.1
14064044  	9.0096	75.1706	5063583.6
19861088  	12.1682	82.0762	5069088.0
25735974  	15.2540	80.3919	5033932.2
37596455  	21.2873	85.6067	4959590.4
48821987  	26.8058	88.4738	4513014.6
54070254  	29.3871	87.0407	4347009.8
59150114  	31.8475	91.8790	4202455.2
64020155  	34.1764	88.9845	3990960.1
73453084  	38.5562	88.7000	3784743.1
82347703  	42.6578	89.2160	3526872.0
90640774  	46.3844	89.6396	3307519.1
98624612  	49.8357	90.0340	3161863.5
106159054 	53.0638	92.2921	3083870.5
113222468 	56.0259	90.3578	2910037.1
120275203 	58.8659	91.5213	2836921.8
130429769 	62.8823	88.8427	2766983.7
140869933 	66.8243	88.5558	2853914.8
151909061 	70.7682	86.2693	3141080.3
163006066 	74.4676	85.2446	3262525.4
174440050 	77.9460	85.4883	3353371.3
186272456 	81.2026	84.5140	3546038.2
198407252 	84.1758	82.5984	3669614.8
214936108 	87.6307	81.8004	3774394.1
231907938 	90.5323	81.1991	3908848.6
253641639 	93.3745	80.7765	4110123.4
262449178 	94.2951	81.6944	4193155.5
