10.0	99.7871
10.0	99.9609
10.0	100.0887
20.0	99.9988
20.0	99.8818
20.0	100.0669
30.0	99.8222
30.0	100.2452
30.0	100.0239
40.0	100.0878
40.0	100.1029
40.0	100.0802
50.0	100.0751
50.0	100.1266
50.0	100.1290
60.0	100.0318
60.0	100.1553
60.0	100.0973
70.0	99.5308
70.0	99.8010
70.0	99.8130
80.0	98.6448
80.0	98.6133
80.0	98.7715
90.0	96.7402
90.0	96.7431
90.0	97.0352
100.0	94.6719
100.0	94.7689
100.0	94.6234
